ad_id,product,channel,audience,date,impressions,clicks,conversions,spend,headline_len,sentiment,ctr,cvr
ad_1751,Smartwatch Pro,google_search,Women 25-40,2025-10-22,1564,47,0,16.27,38,-0.047,0.030051150895140665,0.0
ad_1752,Eco Bottle,youtube,Students 18-25,2025-10-07,42,2,0,0.47,28,-0.211,0.047619047619047616,0.0
ad_1753,Smartwatch Pro,google_search,Women 25-40,2025-10-05,300,7,0,3.12,56,0.073,0.023333333333333334,0.0
ad_1754,Smartwatch Pro,facebook,Professionals 30-45,2025-10-07,808,11,0,11.3,56,0.155,0.013613861386138614,0.0
ad_1755,Eco Bottle,instagram,Professionals 30-45,2025-11-11,1835,30,2,18.76,32,0.236,0.01634877384196185,0.06666666666666667
ad_1756,Online MBA Course,google_search,Men 25-40,2025-10-17,175,6,0,2.59,59,0.249,0.03428571428571429,0.0
ad_1757,Online MBA Course,facebook,Students 18-25,2025-09-23,418,3,1,5.07,38,0.22,0.007177033492822967,0.3333333333333333
ad_1758,Online MBA Course,google_search,Men 25-40,2025-10-11,534,16,0,7.98,35,0.513,0.0299625468164794,0.0
ad_1759,NoiseCancel Headphones,facebook,Men 25-40,2025-11-08,1097,15,2,15.99,26,0.076,0.013673655423883319,0.13333333333333333
ad_1760,NoiseCancel Headphones,facebook,Men 25-40,2025-10-13,410,9,1,4.85,42,0.315,0.02195121951219512,0.1111111111111111
ad_1761,Online MBA Course,google_search,Students 18-25,2025-09-09,2268,61,3,31.32,18,-1.244,0.026895943562610228,0.04918032786885246
ad_1762,Organic Face Cream,facebook,Students 18-25,2025-10-16,745,10,0,7.78,43,0.246,0.013422818791946308,0.0
ad_1763,NoiseCancel Headphones,instagram,Professionals 30-45,2025-10-25,240,5,0,2.9,36,0.342,0.020833333333333332,0.0
ad_1764,Organic Face Cream,youtube,Women 25-40,2025-10-28,322,0,0,4.42,20,-0.502,0.0,0.0
ad_1765,Smartwatch Pro,youtube,Women 25-40,2025-09-27,54,1,0,0.61,23,-0.046,0.018518518518518517,0.0
ad_1766,Organic Face Cream,instagram,Men 25-40,2025-11-06,1141,11,1,15.04,18,0.526,0.009640666082383873,0.09090909090909091
ad_1767,Smartwatch Pro,instagram,Women 25-40,2025-11-10,1172,13,0,13.65,27,-0.167,0.011092150170648464,0.0
ad_1768,Organic Face Cream,youtube,Women 25-40,2025-09-28,591,5,0,7.41,48,0.394,0.008460236886632826,0.0
ad_1769,NoiseCancel Headphones,instagram,Students 18-25,2025-09-26,445,1,0,6.46,11,0.009,0.0022471910112359553,0.0
ad_1770,Online MBA Course,facebook,Students 18-25,2025-09-16,95,2,0,1.26,16,0.121,0.021052631578947368,0.0
ad_1771,Online MBA Course,facebook,Students 18-25,2025-10-01,939,14,0,10.85,36,0.149,0.014909478168264111,0.0
ad_1772,Eco Bottle,google_search,Women 25-40,2025-09-11,554,25,0,7.73,59,0.228,0.04512635379061372,0.0
ad_1773,Organic Face Cream,facebook,Men 25-40,2025-10-02,514,1,0,7.46,15,-0.054,0.0019455252918287938,0.0
ad_1774,NoiseCancel Headphones,facebook,Students 18-25,2025-10-25,1916,36,0,25.76,59,-0.394,0.018789144050104383,0.0
ad_1775,Online MBA Course,google_search,Men 25-40,2025-10-11,352,8,0,4.97,19,0.172,0.022727272727272728,0.0
ad_1776,NoiseCancel Headphones,youtube,Students 18-25,2025-10-08,1913,13,0,24.22,46,0.051,0.006795608991113434,0.0
ad_1777,Organic Face Cream,facebook,Students 18-25,2025-11-08,454,7,1,5.93,52,0.499,0.015418502202643172,0.14285714285714285
ad_1778,Online MBA Course,instagram,Students 18-25,2025-10-18,408,8,0,5.83,39,0.52,0.0196078431372549,0.0
ad_1779,Smartwatch Pro,instagram,Professionals 30-45,2025-09-27,149,2,0,1.5,22,0.298,0.013422818791946308,0.0
ad_1780,Smartwatch Pro,google_search,Men 25-40,2025-10-19,1526,53,1,15.5,33,0.562,0.03473132372214941,0.018867924528301886
ad_1781,Eco Bottle,instagram,Men 25-40,2025-10-19,630,8,0,6.58,22,0.349,0.012698412698412698,0.0
ad_1782,Eco Bottle,youtube,Women 25-40,2025-10-27,229,2,0,2.58,25,-0.51,0.008733624454148471,0.0
ad_1783,Eco Bottle,facebook,Women 25-40,2025-10-29,107,2,0,1.25,14,-0.197,0.018691588785046728,0.0
ad_1784,Online MBA Course,facebook,Professionals 30-45,2025-10-15,1636,11,1,21.91,35,0.436,0.006723716381418093,0.09090909090909091
ad_1785,Smartwatch Pro,facebook,Students 18-25,2025-09-02,13,0,0,0.16,48,0.311,0.0,0.0
ad_1786,Online MBA Course,facebook,Men 25-40,2025-10-23,369,4,0,4.42,59,0.576,0.01084010840108401,0.0
ad_1787,Eco Bottle,instagram,Men 25-40,2025-08-25,593,12,0,7.14,35,0.002,0.02023608768971332,0.0
ad_1788,Eco Bottle,facebook,Women 25-40,2025-09-01,149,2,0,2.23,37,-0.126,0.013422818791946308,0.0
ad_1789,Smartwatch Pro,instagram,Professionals 30-45,2025-11-08,824,10,1,10.97,20,-0.007,0.012135922330097087,0.1
ad_1790,NoiseCancel Headphones,youtube,Professionals 30-45,2025-09-22,1090,8,0,15.75,48,0.297,0.007339449541284404,0.0
ad_1791,Eco Bottle,facebook,Women 25-40,2025-08-27,4107,39,0,54.1,23,-0.108,0.009495982468955442,0.0
ad_1792,NoiseCancel Headphones,youtube,Men 25-40,2025-09-06,1815,17,1,21.99,30,0.281,0.009366391184573003,0.058823529411764705
ad_1793,Online MBA Course,facebook,Women 25-40,2025-10-19,1803,19,0,21.69,21,-0.131,0.010537992235163616,0.0
ad_1794,NoiseCancel Headphones,google_search,Professionals 30-45,2025-10-26,1892,69,2,21.34,31,-0.311,0.03646934460887949,0.028985507246376812
ad_1795,Organic Face Cream,google_search,Professionals 30-45,2025-09-07,492,19,3,5.08,36,-0.311,0.03861788617886179,0.15789473684210525
ad_1796,NoiseCancel Headphones,facebook,Professionals 30-45,2025-10-18,544,4,0,6.49,25,-0.194,0.007352941176470588,0.0
ad_1797,Eco Bottle,instagram,Women 25-40,2025-08-31,2524,35,0,27.8,31,0.196,0.01386687797147385,0.0
ad_1798,Online MBA Course,youtube,Professionals 30-45,2025-10-12,529,6,1,7.47,56,0.059,0.011342155009451797,0.16666666666666666
ad_1799,Online MBA Course,facebook,Students 18-25,2025-10-22,707,9,0,7.84,42,0.4,0.01272984441301273,0.0
ad_1800,Smartwatch Pro,facebook,Men 25-40,2025-08-29,494,3,0,6.63,49,0.254,0.006072874493927126,0.0
ad_1801,Eco Bottle,google_search,Professionals 30-45,2025-09-11,768,30,2,8.88,34,-0.382,0.0390625,0.06666666666666667
ad_1802,Online MBA Course,instagram,Professionals 30-45,2025-08-28,2993,31,0,43.79,12,0.206,0.010357500835282325,0.0
ad_1803,Eco Bottle,google_search,Men 25-40,2025-10-16,500,15,1,7.02,59,0.343,0.03,0.06666666666666667
ad_1804,Eco Bottle,google_search,Students 18-25,2025-10-21,1514,51,2,18.15,46,0.279,0.03368560105680317,0.0392156862745098
ad_1805,Smartwatch Pro,google_search,Professionals 30-45,2025-11-04,948,32,1,11.61,18,0.422,0.03375527426160337,0.03125
ad_1806,Smartwatch Pro,facebook,Students 18-25,2025-08-29,1043,7,1,13.55,54,0.346,0.006711409395973154,0.14285714285714285
ad_1807,Organic Face Cream,youtube,Students 18-25,2025-09-03,59,1,0,0.81,52,-0.032,0.01694915254237288,0.0
ad_1808,Eco Bottle,google_search,Men 25-40,2025-08-27,292,7,0,3.6,21,0.008,0.023972602739726026,0.0
ad_1809,NoiseCancel Headphones,google_search,Women 25-40,2025-10-09,785,29,1,11.71,22,0.514,0.03694267515923567,0.034482758620689655
ad_1810,Smartwatch Pro,instagram,Men 25-40,2025-09-23,827,12,1,11.25,31,0.322,0.014510278113663845,0.08333333333333333
ad_1811,Smartwatch Pro,facebook,Professionals 30-45,2025-11-12,348,5,0,4.58,36,0.059,0.014367816091954023,0.0
ad_1812,Eco Bottle,google_search,Professionals 30-45,2025-10-12,1727,62,1,23.94,56,0.268,0.03590040532715692,0.016129032258064516
ad_1813,Smartwatch Pro,instagram,Professionals 30-45,2025-10-05,1275,11,1,13.38,17,-0.071,0.008627450980392156,0.09090909090909091
ad_1814,Online MBA Course,youtube,Men 25-40,2025-09-28,11,0,0,0.12,12,-0.038,0.0,0.0
ad_1815,Smartwatch Pro,google_search,Professionals 30-45,2025-10-11,42,1,0,0.5,21,-0.254,0.023809523809523808,0.0
ad_1816,Eco Bottle,youtube,Professionals 30-45,2025-09-03,326,3,0,4.81,49,0.188,0.009202453987730062,0.0
ad_1817,Online MBA Course,instagram,Professionals 30-45,2025-10-09,563,4,0,7.81,19,0.58,0.007104795737122558,0.0
ad_1818,Smartwatch Pro,instagram,Women 25-40,2025-09-03,529,2,0,5.95,18,-0.14,0.003780718336483932,0.0
ad_1819,Smartwatch Pro,youtube,Students 18-25,2025-11-04,342,2,1,4.43,55,0.724,0.005847953216374269,0.5
ad_1820,NoiseCancel Headphones,youtube,Students 18-25,2025-08-18,602,7,1,7.11,52,-0.248,0.011627906976744186,0.14285714285714285
ad_1821,Online MBA Course,facebook,Men 25-40,2025-08-16,505,1,0,6.32,33,0.014,0.0019801980198019802,0.0
ad_1822,Organic Face Cream,youtube,Women 25-40,2025-08-31,984,9,0,11.63,29,0.291,0.009146341463414634,0.0
ad_1823,Eco Bottle,youtube,Professionals 30-45,2025-09-06,1212,10,0,14.84,47,-0.351,0.00825082508250825,0.0
ad_1824,Smartwatch Pro,instagram,Professionals 30-45,2025-11-12,150,2,0,1.82,57,0.133,0.013333333333333334,0.0
ad_1825,Eco Bottle,google_search,Professionals 30-45,2025-11-01,899,45,3,13.32,59,0.207,0.05005561735261402,0.06666666666666667
ad_1826,NoiseCancel Headphones,facebook,Women 25-40,2025-11-12,505,3,0,6.01,11,-0.519,0.005940594059405941,0.0
ad_1827,Organic Face Cream,youtube,Women 25-40,2025-09-20,666,5,0,8.75,58,-0.157,0.0075075075075075074,0.0
ad_1828,Online MBA Course,google_search,Women 25-40,2025-10-27,1071,35,1,11.51,16,0.147,0.032679738562091505,0.02857142857142857
ad_1829,Online MBA Course,facebook,Men 25-40,2025-11-10,4,1,0,0.05,13,0.092,0.25,0.0
ad_1830,NoiseCancel Headphones,google_search,Professionals 30-45,2025-09-23,1101,47,0,16.28,56,0.06,0.04268846503178928,0.0
ad_1831,Eco Bottle,instagram,Women 25-40,2025-10-31,742,14,1,9.37,55,-0.108,0.018867924528301886,0.07142857142857142
ad_1832,Online MBA Course,google_search,Professionals 30-45,2025-09-10,697,22,0,9.53,24,-0.345,0.03156384505021521,0.0
ad_1833,Eco Bottle,instagram,Men 25-40,2025-09-25,2421,32,1,33.77,12,0.429,0.01321767864518794,0.03125
ad_1834,Organic Face Cream,instagram,Professionals 30-45,2025-11-05,385,5,0,5.11,16,0.356,0.012987012987012988,0.0
ad_1835,NoiseCancel Headphones,google_search,Men 25-40,2025-08-18,290,11,0,4.07,34,0.75,0.03793103448275862,0.0
ad_1836,Online MBA Course,youtube,Women 25-40,2025-09-07,791,6,0,8.3,58,0.128,0.007585335018963337,0.0
ad_1837,Eco Bottle,instagram,Students 18-25,2025-09-23,1085,23,0,13.52,37,0.563,0.02119815668202765,0.0
ad_1838,Smartwatch Pro,google_search,Professionals 30-45,2025-09-21,475,19,1,6.47,56,0.39,0.04,0.05263157894736842
ad_1839,Online MBA Course,youtube,Students 18-25,2025-10-31,82,0,0,1.11,52,0.653,0.0,0.0
ad_1840,Online MBA Course,instagram,Men 25-40,2025-10-29,2087,16,1,21.4,10,0.208,0.007666506947771922,0.0625
ad_1841,NoiseCancel Headphones,facebook,Professionals 30-45,2025-10-19,115,1,0,1.58,38,0.323,0.008695652173913044,0.0
ad_1842,Smartwatch Pro,facebook,Students 18-25,2025-10-05,533,10,0,7.7,14,0.315,0.01876172607879925,0.0
ad_1843,Organic Face Cream,facebook,Professionals 30-45,2025-09-09,1077,6,0,14.32,30,0.144,0.005571030640668524,0.0
ad_1844,Eco Bottle,youtube,Professionals 30-45,2025-11-09,53,0,0,0.7,32,0.003,0.0,0.0
ad_1845,Organic Face Cream,google_search,Men 25-40,2025-08-24,542,16,0,7.47,22,-0.233,0.02952029520295203,0.0
ad_1846,Eco Bottle,instagram,Students 18-25,2025-10-20,252,2,0,3.28,47,0.266,0.007936507936507936,0.0
ad_1847,Eco Bottle,youtube,Students 18-25,2025-10-22,782,9,2,8.51,19,0.233,0.011508951406649617,0.2222222222222222
ad_1848,Eco Bottle,google_search,Professionals 30-45,2025-09-03,1002,39,5,11.91,58,-0.458,0.038922155688622756,0.1282051282051282
ad_1849,Smartwatch Pro,google_search,Professionals 30-45,2025-10-06,470,16,0,6.94,34,-0.376,0.03404255319148936,0.0
ad_1850,Organic Face Cream,google_search,Professionals 30-45,2025-08-19,65,0,0,0.93,47,0.277,0.0,0.0
ad_1851,Eco Bottle,google_search,Professionals 30-45,2025-10-01,41,1,0,0.45,59,0.018,0.024390243902439025,0.0
ad_1852,Eco Bottle,youtube,Women 25-40,2025-10-06,1866,20,0,26.1,52,0.552,0.010718113612004287,0.0
ad_1853,Online MBA Course,google_search,Women 25-40,2025-10-17,27,0,0,0.3,12,-0.084,0.0,0.0
ad_1854,NoiseCancel Headphones,instagram,Students 18-25,2025-10-05,127,5,0,1.84,42,0.56,0.03937007874015748,0.0
ad_1855,Smartwatch Pro,facebook,Men 25-40,2025-10-13,2219,19,0,25.81,32,0.024,0.008562415502478594,0.0
ad_1856,Organic Face Cream,instagram,Students 18-25,2025-10-29,897,11,1,12.32,50,0.253,0.012263099219620958,0.09090909090909091
ad_1857,Eco Bottle,instagram,Students 18-25,2025-10-28,98,1,0,1.31,14,-0.726,0.01020408163265306,0.0
ad_1858,NoiseCancel Headphones,facebook,Professionals 30-45,2025-11-08,763,7,1,8.13,43,0.022,0.009174311926605505,0.14285714285714285
ad_1859,Eco Bottle,youtube,Professionals 30-45,2025-09-30,1067,9,0,15.09,43,0.665,0.008434864104967198,0.0
ad_1860,NoiseCancel Headphones,facebook,Women 25-40,2025-11-07,1039,12,1,14.03,50,0.532,0.011549566891241578,0.08333333333333333
ad_1861,Smartwatch Pro,youtube,Students 18-25,2025-09-06,70,0,0,0.96,38,0.165,0.0,0.0
ad_1862,NoiseCancel Headphones,facebook,Professionals 30-45,2025-09-04,1400,17,0,14.75,29,0.668,0.012142857142857143,0.0
ad_1863,Organic Face Cream,facebook,Men 25-40,2025-10-02,826,7,0,10.85,14,-0.098,0.00847457627118644,0.0
ad_1864,Smartwatch Pro,youtube,Professionals 30-45,2025-09-19,727,8,2,8.53,45,0.377,0.011004126547455296,0.25
ad_1865,Smartwatch Pro,youtube,Students 18-25,2025-10-04,49,1,0,0.71,59,-0.123,0.02040816326530612,0.0
ad_1866,Online MBA Course,instagram,Students 18-25,2025-08-31,398,6,0,4.65,44,0.432,0.01507537688442211,0.0
ad_1867,Eco Bottle,facebook,Students 18-25,2025-08-19,321,4,0,4.7,37,0.157,0.012461059190031152,0.0
ad_1868,Organic Face Cream,instagram,Students 18-25,2025-10-24,2366,40,3,24.92,57,-0.039,0.0169061707523246,0.075
ad_1869,Organic Face Cream,youtube,Men 25-40,2025-10-19,89,1,0,1.03,18,-0.04,0.011235955056179775,0.0
ad_1870,NoiseCancel Headphones,youtube,Women 25-40,2025-11-08,438,2,0,5.19,33,-0.038,0.0045662100456621,0.0
ad_1871,NoiseCancel Headphones,youtube,Men 25-40,2025-08-19,436,8,0,4.41,40,0.039,0.01834862385321101,0.0
ad_1872,Online MBA Course,youtube,Students 18-25,2025-08-22,383,3,0,4.12,14,0.134,0.007832898172323759,0.0
ad_1873,Smartwatch Pro,google_search,Men 25-40,2025-10-11,1301,49,3,18.41,49,0.388,0.03766333589546503,0.061224489795918366
ad_1874,Organic Face Cream,instagram,Students 18-25,2025-10-12,406,9,0,5.74,47,-0.124,0.022167487684729065,0.0
ad_1875,Organic Face Cream,facebook,Women 25-40,2025-11-01,286,2,0,3.77,55,0.473,0.006993006993006993,0.0
ad_1876,Smartwatch Pro,facebook,Students 18-25,2025-09-02,74,0,0,0.99,26,0.032,0.0,0.0
ad_1877,Eco Bottle,youtube,Professionals 30-45,2025-08-21,1093,7,0,12.0,20,-0.225,0.006404391582799634,0.0
ad_1878,NoiseCancel Headphones,facebook,Men 25-40,2025-08-19,679,0,0,9.43,10,-0.118,0.0,0.0
ad_1879,Eco Bottle,facebook,Professionals 30-45,2025-09-02,19,1,0,0.23,36,0.444,0.05263157894736842,0.0
ad_1880,Online MBA Course,youtube,Women 25-40,2025-08-19,60,0,0,0.83,23,0.109,0.0,0.0
ad_1881,Online MBA Course,facebook,Professionals 30-45,2025-10-07,1566,18,1,16.74,57,0.19,0.011494252873563218,0.05555555555555555
ad_1882,Smartwatch Pro,instagram,Professionals 30-45,2025-10-02,714,8,0,7.14,44,-0.128,0.011204481792717087,0.0
ad_1883,NoiseCancel Headphones,instagram,Women 25-40,2025-11-07,1110,6,0,12.41,36,-0.294,0.005405405405405406,0.0
ad_1884,Online MBA Course,google_search,Students 18-25,2025-09-02,752,18,0,9.75,47,-0.189,0.023936170212765957,0.0
ad_1885,Smartwatch Pro,facebook,Men 25-40,2025-11-07,26,0,0,0.38,22,0.301,0.0,0.0
ad_1886,Organic Face Cream,youtube,Professionals 30-45,2025-11-11,503,0,0,5.65,21,0.118,0.0,0.0
ad_1887,NoiseCancel Headphones,google_search,Women 25-40,2025-09-10,4336,158,5,46.44,54,-0.491,0.03643911439114391,0.03164556962025317
ad_1888,Online MBA Course,instagram,Students 18-25,2025-08-20,1200,9,3,17.76,29,0.1,0.0075,0.3333333333333333
ad_1889,Organic Face Cream,youtube,Professionals 30-45,2025-08-21,2541,37,2,32.42,53,0.139,0.014561196379378197,0.05405405405405406
ad_1890,Organic Face Cream,youtube,Men 25-40,2025-09-29,874,1,0,9.98,20,-0.288,0.0011441647597254005,0.0
ad_1891,NoiseCancel Headphones,youtube,Professionals 30-45,2025-10-23,518,4,1,6.93,36,0.113,0.007722007722007722,0.25
ad_1892,Smartwatch Pro,instagram,Women 25-40,2025-10-02,542,4,0,7.98,38,0.053,0.007380073800738007,0.0
ad_1893,Online MBA Course,youtube,Professionals 30-45,2025-10-16,2383,18,2,35.21,34,0.207,0.007553503986571549,0.1111111111111111
ad_1894,Smartwatch Pro,instagram,Women 25-40,2025-09-03,321,2,0,4.1,10,-0.308,0.006230529595015576,0.0
ad_1895,Eco Bottle,instagram,Women 25-40,2025-09-30,464,4,0,6.14,44,-0.267,0.008620689655172414,0.0
ad_1896,Eco Bottle,instagram,Professionals 30-45,2025-08-21,919,10,2,12.18,17,-0.038,0.01088139281828074,0.2
ad_1897,Organic Face Cream,facebook,Men 25-40,2025-10-12,701,11,0,9.13,52,0.061,0.015691868758915834,0.0
ad_1898,Online MBA Course,google_search,Women 25-40,2025-09-07,1914,49,0,19.53,25,0.267,0.025600835945663532,0.0
ad_1899,NoiseCancel Headphones,instagram,Women 25-40,2025-10-12,349,6,1,4.21,28,-0.122,0.017191977077363897,0.16666666666666666
ad_1900,Organic Face Cream,google_search,Men 25-40,2025-10-27,2614,75,0,31.98,13,-0.163,0.028691660290742157,0.0
ad_1901,Smartwatch Pro,youtube,Students 18-25,2025-09-16,2565,14,0,33.92,10,0.536,0.005458089668615985,0.0
ad_1902,Online MBA Course,instagram,Professionals 30-45,2025-10-23,568,5,0,6.14,16,-0.382,0.008802816901408451,0.0
ad_1903,Organic Face Cream,youtube,Men 25-40,2025-09-18,782,9,0,9.24,42,0.511,0.011508951406649617,0.0
ad_1904,Eco Bottle,instagram,Women 25-40,2025-10-27,748,14,3,8.42,43,0.239,0.01871657754010695,0.21428571428571427
ad_1905,NoiseCancel Headphones,facebook,Men 25-40,2025-11-01,966,10,1,12.7,21,0.324,0.010351966873706004,0.1
ad_1906,Eco Bottle,youtube,Professionals 30-45,2025-10-04,1090,14,0,12.19,50,-0.623,0.012844036697247707,0.0
ad_1907,Organic Face Cream,instagram,Men 25-40,2025-11-03,805,13,0,10.89,55,0.245,0.016149068322981366,0.0
ad_1908,Eco Bottle,youtube,Students 18-25,2025-10-03,1043,9,0,10.91,26,0.258,0.00862895493767977,0.0
ad_1909,NoiseCancel Headphones,google_search,Professionals 30-45,2025-11-04,387,11,0,4.62,43,0.223,0.028423772609819122,0.0
ad_1910,Smartwatch Pro,google_search,Women 25-40,2025-08-17,74,0,0,0.88,56,0.404,0.0,0.0
ad_1911,Smartwatch Pro,google_search,Students 18-25,2025-08-21,1029,33,1,13.55,46,0.29,0.03206997084548105,0.030303030303030304
ad_1912,Eco Bottle,youtube,Men 25-40,2025-10-10,479,3,0,5.38,34,-0.241,0.006263048016701462,0.0
ad_1913,Smartwatch Pro,google_search,Women 25-40,2025-10-13,1708,66,3,18.54,53,0.065,0.03864168618266979,0.045454545454545456
ad_1914,Online MBA Course,facebook,Women 25-40,2025-10-21,207,8,0,2.94,24,0.691,0.03864734299516908,0.0
ad_1915,NoiseCancel Headphones,instagram,Students 18-25,2025-10-05,123,1,0,1.45,19,0.104,0.008130081300813009,0.0
ad_1916,Eco Bottle,youtube,Women 25-40,2025-09-05,330,1,0,4.75,12,-0.423,0.0030303030303030303,0.0
ad_1917,Smartwatch Pro,facebook,Men 25-40,2025-09-28,232,2,0,2.61,22,0.053,0.008620689655172414,0.0
ad_1918,Eco Bottle,google_search,Women 25-40,2025-09-15,1760,36,2,20.67,15,-0.299,0.020454545454545454,0.05555555555555555
ad_1919,Online MBA Course,instagram,Students 18-25,2025-09-02,570,10,0,6.94,26,0.51,0.017543859649122806,0.0
ad_1920,Online MBA Course,facebook,Students 18-25,2025-09-06,4683,60,7,63.24,45,0.276,0.012812299807815503,0.11666666666666667
ad_1921,Smartwatch Pro,instagram,Students 18-25,2025-11-09,197,5,0,2.21,20,0.189,0.025380710659898477,0.0
ad_1922,Organic Face Cream,facebook,Women 25-40,2025-08-23,1310,17,2,13.69,46,0.36,0.012977099236641221,0.11764705882352941
ad_1923,Organic Face Cream,instagram,Men 25-40,2025-10-28,77,1,0,1.14,10,-0.118,0.012987012987012988,0.0
ad_1924,Organic Face Cream,instagram,Students 18-25,2025-09-14,2460,32,1,32.68,15,0.014,0.013008130081300813,0.03125
ad_1925,Online MBA Course,facebook,Women 25-40,2025-10-04,3395,41,0,37.23,40,0.182,0.01207658321060383,0.0
ad_1926,NoiseCancel Headphones,facebook,Students 18-25,2025-09-04,117,0,0,1.63,49,-0.499,0.0,0.0
ad_1927,Eco Bottle,facebook,Women 25-40,2025-08-31,336,4,0,4.74,49,0.1,0.011904761904761904,0.0
ad_1928,NoiseCancel Headphones,youtube,Students 18-25,2025-10-10,606,12,1,7.59,55,-0.089,0.019801980198019802,0.08333333333333333
ad_1929,NoiseCancel Headphones,facebook,Professionals 30-45,2025-08-23,1578,15,1,18.18,23,0.336,0.009505703422053232,0.06666666666666667
ad_1930,Online MBA Course,youtube,Men 25-40,2025-08-25,75,1,0,1.1,23,0.062,0.013333333333333334,0.0
ad_1931,Online MBA Course,youtube,Women 25-40,2025-10-06,132,1,0,1.46,49,0.021,0.007575757575757576,0.0
ad_1932,Eco Bottle,youtube,Students 18-25,2025-10-15,16,0,0,0.22,42,-0.41,0.0,0.0
ad_1933,Eco Bottle,google_search,Men 25-40,2025-11-02,1756,61,2,24.18,57,0.141,0.034738041002277904,0.03278688524590164
ad_1934,Eco Bottle,youtube,Professionals 30-45,2025-08-18,1194,13,0,16.39,46,-0.395,0.010887772194304857,0.0
ad_1935,Eco Bottle,instagram,Women 25-40,2025-09-25,1201,16,0,17.37,41,0.359,0.013322231473771857,0.0
ad_1936,Online MBA Course,youtube,Professionals 30-45,2025-09-30,157,1,0,2.35,21,-0.063,0.006369426751592357,0.0
ad_1937,NoiseCancel Headphones,youtube,Men 25-40,2025-09-10,1370,14,0,13.77,18,-0.242,0.010218978102189781,0.0
ad_1938,Smartwatch Pro,youtube,Men 25-40,2025-09-22,182,1,0,1.91,37,0.586,0.005494505494505495,0.0
ad_1939,NoiseCancel Headphones,instagram,Professionals 30-45,2025-10-14,130,2,0,1.89,31,0.465,0.015384615384615385,0.0
ad_1940,NoiseCancel Headphones,facebook,Students 18-25,2025-10-05,1175,18,0,16.36,18,0.383,0.015319148936170212,0.0
